Printout for SDDS file twiss.twi

       s            betax          betay           etax           etay     
       m              m              m              m              m       
---------------------------------------------------------------------------
  3.952871e+01   2.197269e+00   2.208400e+00  -3.285077e-05   0.000000e+00 
  3.955871e+01   2.191135e+00   2.202435e+00  -3.069988e-05   0.000000e+00 
  3.956571e+01   2.189823e+00   2.201161e+00  -3.369800e-05   0.000000e+00 
  3.959571e+01   2.184711e+00   2.196208e+00  -3.154711e-05   0.000000e+00 
  3.960271e+01   2.183637e+00   2.195171e+00  -2.754523e-05   0.000000e+00 
  3.963271e+01   2.179547e+00   2.191230e+00  -2.539434e-05   0.000000e+00 
  3.963971e+01   2.178712e+00   2.190428e+00  -2.839247e-05   0.000000e+00 
  3.966971e+01   2.175645e+00   2.187500e+00  -2.624157e-05   0.000000e+00 
  3.967671e+01   2.175049e+00   2.186934e+00  -2.223970e-05   0.000000e+00 
  3.970671e+01   2.173004e+00   2.185018e+00  -2.008881e-05   0.000000e+00 
  3.971371e+01   2.172646e+00   2.184689e+00  -2.308693e-05   0.000000e+00 
  3.974371e+01   2.171623e+00   2.183785e+00  -2.093604e-05   0.000000e+00 
  3.975071e+01   2.171504e+00   2.183692e+00  -1.693417e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.976571e+01   2.171401e+00   2.183643e+00  -1.210872e-05   0.000000e+00 
  3.978071e+01   2.171504e+00   2.183800e+00  -1.478327e-05   0.000000e+00 
  3.978771e+01   2.171623e+00   2.183944e+00  -1.778140e-05   0.000000e+00 
  3.981771e+01   2.172645e+00   2.185064e+00  -1.563051e-05   0.000000e+00 
  3.982471e+01   2.173003e+00   2.185444e+00  -1.162863e-05   0.000000e+00 
  3.985471e+01   2.175048e+00   2.187576e+00  -9.477739e-06   0.000000e+00 
  3.986171e+01   2.175644e+00   2.188192e+00  -1.247586e-05   0.000000e+00 
  3.989171e+01   2.178711e+00   2.191337e+00  -1.032497e-05   0.000000e+00 
  3.989871e+01   2.179546e+00   2.192189e+00  -6.323097e-06   0.000000e+00 
  3.992871e+01   2.183635e+00   2.196347e+00  -4.172205e-06   0.000000e+00 
  3.993571e+01   2.184708e+00   2.197435e+00  -7.170330e-06   0.000000e+00 
  3.996571e+01   2.189820e+00   2.202604e+00  -5.019438e-06   0.000000e+00 
  3.997271e+01   2.191132e+00   2.203928e+00  -1.017563e-06   0.000000e+00 
  4.000271e+01   2.197266e+00   2.210110e+00   1.133329e-06   0.000000e+00 
  4.000971e+01   2.198817e+00   2.211671e+00  -1.864796e-06   0.000000e+00 
  4.003971e+01   2.205973e+00   2.218865e+00   2.860961e-07   0.000000e+00 
  4.004671e+01   2.207762e+00   2.220661e+00   4.287971e-06   0.000000e+00 
  4.007671e+01   2.215941e+00   2.228867e+00   6.438863e-06   0.000000e+00 
  4.008371e+01   2.217969e+00   2.230900e+00   3.440738e-06   0.000000e+00 
  4.011371e+01   2.227170e+00   2.240118e+00   5.591630e-06   0.000000e+00 
  4.012071e+01   2.229436e+00   2.242387e+00   9.593505e-06   0.000000e+00 
  4.015071e+01   2.239660e+00   2.252618e+00   1.174440e-05   0.000000e+00 
  4.015771e+01   2.242165e+00   2.255123e+00   8.746272e-06   0.000000e+00 
  4.018771e+01   2.253411e+00   2.266365e+00   1.089716e-05   0.000000e+00 
  4.019471e+01   2.256154e+00   2.269106e+00   1.489904e-05   0.000000e+00 
  4.022471e+01   2.268423e+00   2.281360e+00   1.704993e-05   0.000000e+00 
  4.023171e+01   2.271404e+00   2.284338e+00   1.405181e-05   0.000000e+00 
  4.026171e+01   2.284695e+00   2.297604e+00   1.620270e-05   0.000000e+00 
  4.026871e+01   2.287916e+00   2.300817e+00   2.020457e-05   0.000000e+00 
  4.029871e+01   2.302229e+00   2.315095e+00   2.235547e-05   0.000000e+00 
  4.030571e+01   2.305688e+00   2.318545e+00   1.935734e-05   0.000000e+00 
  4.033571e+01   2.321023e+00   2.333834e+00   2.150823e-05   0.000000e+00 
  4.034271e+01   2.324721e+00   2.337520e+00   2.551011e-05   0.000000e+00 
  4.037271e+01   2.341079e+00   2.353821e+00   2.766100e-05   0.000000e+00 
  4.037971e+01   2.345015e+00   2.357743e+00   2.466287e-05   0.000000e+00 
  4.040971e+01   2.362395e+00   2.375056e+00   2.681377e-05   0.000000e+00 
  4.041671e+01   2.366570e+00   2.379213e+00   3.081564e-05   0.000000e+00 
  4.044671e+01   2.384973e+00   2.397538e+00   3.296653e-05   0.000000e+00 
  4.045371e+01   2.389386e+00   2.401931e+00   2.996841e-05   0.000000e+00 
  4.048371e+01   2.408811e+00   2.421267e+00   3.211930e-05   0.000000e+00 
  4.049071e+01   2.413463e+00   2.425897e+00   3.612118e-05   0.000000e+00 
  4.052071e+01   2.433910e+00   2.446244e+00   3.827207e-05   0.000000e+00 
  4.052771e+01   2.438800e+00   2.451110e+00   3.527394e-05   0.000000e+00 
  4.055771e+01   2.460270e+00   2.472468e+00   3.742484e-05   0.000000e+00 
  4.056471e+01   2.465399e+00   2.477570e+00   4.142671e-05   0.000000e+00 
  4.059471e+01   2.487891e+00   2.499939e+00   4.357760e-05   0.000000e+00 
  4.060171e+01   2.493259e+00   2.505277e+00   4.057948e-05   0.000000e+00 
  4.063171e+01   2.516773e+00   2.528657e+00   4.273037e-05   0.000000e+00 
  4.063871e+01   2.522379e+00   2.534231e+00   4.673224e-05   0.000000e+00 
  4.066871e+01   2.546916e+00   2.558622e+00   4.888314e-05   0.000000e+00 
  4.067571e+01   2.552761e+00   2.564431e+00   4.588501e-05   0.000000e+00 
  4.070571e+01   2.578320e+00   2.589834e+00   4.803590e-05   0.000000e+00 
  4.071271e+01   2.584403e+00   2.595879e+00   5.203778e-05   0.000000e+00 
  4.074271e+01   2.610985e+00   2.622291e+00   5.418867e-05   0.000000e+00 
  4.074971e+01   2.617307e+00   2.628572e+00   5.119055e-05   0.000000e+00 
  4.077971e+01   2.644911e+00   2.655996e+00   5.334144e-05   0.000000e+00 
  4.078671e+01   2.651471e+00   2.662512e+00   5.734331e-05   0.000000e+00 
  4.081671e+01   2.680098e+00   2.690946e+00   5.949420e-05   0.000000e+00 
  4.082371e+01   2.686896e+00   2.697698e+00   5.649608e-05   0.000000e+00 
  4.085371e+01   2.716545e+00   2.727142e+00   5.864697e-05   0.000000e+00 
  4.086071e+01   2.723583e+00   2.734131e+00   6.264885e-05   0.000000e+00 
  4.089071e+01   2.754254e+00   2.764585e+00   6.479974e-05   0.000000e+00 
  4.089771e+01   2.761530e+00   2.771808e+00   6.180161e-05   0.000000e+00 
  4.092771e+01   2.793223e+00   2.803272e+00   6.395251e-05   0.000000e+00 
  4.093471e+01   2.800738e+00   2.810732e+00   6.795438e-05   0.000000e+00 
  4.096471e+01   2.833454e+00   2.843206e+00   7.010527e-05   0.000000e+00 
  4.097171e+01   2.841207e+00   2.850901e+00   6.710715e-05   0.000000e+00 
  4.100171e+01   2.874945e+00   2.884384e+00   6.925804e-05   0.000000e+00 
  4.100871e+01   2.882937e+00   2.892315e+00   7.325992e-05   0.000000e+00 
  4.103871e+01   2.917697e+00   2.926808e+00   7.541081e-05   0.000000e+00 
  4.104571e+01   2.925928e+00   2.934974e+00   7.241268e-05   0.000000e+00 
  4.107571e+01   2.961711e+00   2.970476e+00   7.456357e-05   0.000000e+00 
  4.108271e+01   2.970179e+00   2.978877e+00   7.856545e-05   0.000000e+00 
  4.111271e+01   3.006985e+00   3.015389e+00   8.071634e-05   0.000000e+00 
  4.111971e+01   3.015692e+00   3.024026e+00   7.771822e-05   0.000000e+00 
  4.114971e+01   3.053520e+00   3.061546e+00   7.986911e-05   0.000000e+00 
  4.115671e+01   3.062466e+00   3.070419e+00   8.387098e-05   0.000000e+00 
  4.118671e+01   3.101316e+00   3.108948e+00   8.602188e-05   0.000000e+00 
  4.119371e+01   3.110501e+00   3.118055e+00   8.302375e-05   0.000000e+00 
  4.122371e+01   3.150373e+00   3.157593e+00   8.517464e-05   0.000000e+00 
  4.123071e+01   3.159796e+00   3.166936e+00   8.917652e-05   0.000000e+00 
  4.126071e+01   3.200691e+00   3.207482e+00   9.132741e-05   0.000000e+00 
  4.126771e+01   3.210353e+00   3.217060e+00   8.832928e-05   0.000000e+00 
  4.129771e+01   3.252270e+00   3.258614e+00   9.048018e-05   0.000000e+00 
  4.130471e+01   3.262170e+00   3.268428e+00   9.448205e-05   0.000000e+00 
  4.133471e+01   3.305110e+00   3.310990e+00   9.663294e-05   0.000000e+00 
  4.134171e+01   3.315248e+00   3.321039e+00   9.363482e-05   0.000000e+00 
  4.137171e+01   3.359211e+00   3.364609e+00   9.578571e-05   0.000000e+00 
  4.137871e+01   3.369588e+00   3.374893e+00   9.978759e-05   0.000000e+00 
  4.140871e+01   3.414572e+00   3.419470e+00   1.019385e-04   0.000000e+00 
  4.141571e+01   3.425188e+00   3.429989e+00   9.894035e-05   0.000000e+00 
  4.144571e+01   3.471195e+00   3.475574e+00   1.010912e-04   0.000000e+00 
  4.145271e+01   3.482049e+00   3.486327e+00   1.050931e-04   0.000000e+00 
  4.148271e+01   3.529079e+00   3.532919e+00   1.072440e-04   0.000000e+00 
  4.148971e+01   3.540171e+00   3.543908e+00   1.042459e-04   0.000000e+00 
  4.151971e+01   3.588223e+00   3.591507e+00   1.063968e-04   0.000000e+00 
  4.152671e+01   3.599555e+00   3.602731e+00   1.103987e-04   0.000000e+00 
  4.155671e+01   3.648629e+00   3.651336e+00   1.125495e-04   0.000000e+00 
  4.156371e+01   3.660199e+00   3.662795e+00   1.095514e-04   0.000000e+00 
  4.159371e+01   3.710295e+00   3.712406e+00   1.117023e-04   0.000000e+00 
  4.160071e+01   3.722103e+00   3.724100e+00   1.157042e-04   0.000000e+00 
  4.163071e+01   3.773222e+00   3.774718e+00   1.178551e-04   0.000000e+00 
  4.163771e+01   3.785269e+00   3.786646e+00   1.148570e-04   0.000000e+00 
  4.166771e+01   3.837411e+00   3.838270e+00   1.170078e-04   0.000000e+00 
  4.167471e+01   3.849696e+00   3.850432e+00   1.210097e-04   0.000000e+00 
  4.170471e+01   3.902860e+00   3.903062e+00   1.231606e-04   0.000000e+00 
  4.171171e+01   3.915384e+00   3.915459e+00   1.201625e-04   0.000000e+00 
  4.174171e+01   3.969570e+00   3.969094e+00   1.223134e-04   0.000000e+00 
  4.174871e+01   3.982333e+00   3.981726e+00   1.263153e-04   0.000000e+00 
  4.177871e+01   4.037541e+00   4.036366e+00   1.284661e-04   0.000000e+00 
  4.178571e+01   4.050542e+00   4.049233e+00   1.254680e-04   0.000000e+00 
  4.181571e+01   4.106773e+00   4.104877e+00   1.276189e-04   0.000000e+00 
  4.182271e+01   4.120013e+00   4.117978e+00   1.316208e-04   0.000000e+00 
  4.185271e+01   4.177266e+00   4.174628e+00   1.337717e-04   0.000000e+00 
  4.185971e+01   4.190744e+00   4.187963e+00   1.307736e-04   0.000000e+00 
  4.188971e+01   4.249020e+00   4.245616e+00   1.329244e-04   0.000000e+00 
  4.189671e+01   4.262737e+00   4.259186e+00   1.369263e-04   0.000000e+00 
  4.191171e+01   4.292282e+00   4.288413e+00   1.417518e-04   0.000000e+00 
  4.191171e+01   4.292282e+00   4.288413e+00   1.417518e-04   0.000000e+00 
  4.194316e+01   4.354901e+00   4.350356e+00   1.440066e-04   0.000000e+00 
  4.194316e+01   4.354901e+00   4.350356e+00   1.440066e-04   0.000000e+00 
  4.202830e+01   4.528987e+00   4.522569e+00   1.501106e-04   0.000000e+00 
  4.202830e+01   4.528987e+00   4.522569e+00   1.501106e-04   0.000000e+00 
  4.211344e+01   4.709750e+00   4.701393e+00   1.562147e-04   0.000000e+00 
  4.228244e+01   5.938826e+00   4.312937e+00   1.815447e-04   0.000000e+00 
  4.235744e+01   6.968053e+00   3.841629e+00   1.989538e-04   0.000000e+00 
  4.270244e+01   6.991657e+00   4.252466e+00   2.077868e-04   0.000000e+00 
  4.278144e+01   5.917368e+00   4.992275e+00   1.932675e-04   0.000000e+00 
  4.293144e+01   4.129379e+00   6.567616e+00   1.656991e-04   0.000000e+00 
  4.301044e+01   3.320319e+00   7.487167e+00   1.511798e-04   0.000000e+00 
  4.317144e+01   2.233140e+00   8.586301e+00   1.296933e-04   0.000000e+00 
  4.321844e+01   2.034330e+00   8.638366e+00   1.256679e-04   0.000000e+00 
  4.352144e+01   1.092426e+00   8.540251e+00   7.701344e-04   0.000000e+00 
  4.382444e+01   6.439534e-01   7.632730e+00   2.757519e-03   0.000000e+00 
  4.382444e+01   6.439534e-01   7.632730e+00   2.757519e-03   0.000000e+00 
  4.412744e+01   5.932546e-01   6.136846e+00   6.098361e-03   0.000000e+00 
  4.443044e+01   9.233108e-01   4.379316e+00   1.079642e-02   0.000000e+00 
  4.443044e+01   9.233108e-01   4.379316e+00   1.079642e-02   0.000000e+00 
  4.447471e+01   1.004693e+00   4.123896e+00   1.158420e-02   0.000000e+00 
  4.447471e+01   1.004693e+00   4.123896e+00   1.158420e-02   0.000000e+00 
  4.451971e+01   1.095102e+00   3.873107e+00   1.238487e-02   0.000000e+00 
  4.479971e+01   1.311165e+00   3.780757e+00   1.478344e-02   0.000000e+00 
  4.484671e+01   1.277739e+00   4.007086e+00   1.472681e-02   0.000000e+00 
  4.511771e+01   1.193962e+00   5.322981e+00   1.496016e-02   0.000000e+00 
  4.538871e+01   1.303156e+00   6.517919e+00   1.632260e-02   0.000000e+00 
  4.538871e+01   1.303156e+00   6.517919e+00   1.632260e-02   0.000000e+00 
  4.565971e+01   1.617889e+00   7.456924e+00   1.885303e-02   0.000000e+00 
  4.593071e+01   2.174386e+00   8.033926e+00   2.262377e-02   0.000000e+00 
  4.593071e+01   2.174386e+00   8.033926e+00   2.262377e-02   0.000000e+00 
  4.597771e+01   2.297814e+00   8.098533e+00   2.339103e-02   0.000000e+00 
  4.608771e+01   2.733621e+00   7.853047e+00   2.578374e-02   0.000000e+00 
  4.616271e+01   3.153332e+00   7.426785e+00   2.783563e-02   0.000000e+00 
  4.616271e+01   3.153332e+00   7.426785e+00   2.783563e-02   0.000000e+00 
  4.616271e+01   3.153332e+00   7.426785e+00   2.783563e-02   0.000000e+00 
  4.640971e+01   4.774490e+00   6.117463e+00   3.459320e-02   0.000000e+00 
  4.657971e+01   6.103213e+00   5.300539e+00   3.924416e-02   0.000000e+00 
  4.657971e+01   6.103213e+00   5.300539e+00   3.924416e-02   0.000000e+00 
  4.657971e+01   6.103213e+00   5.300539e+00   3.924416e-02   0.000000e+00 
  4.657971e+01   6.103213e+00   5.300539e+00   3.924416e-02   0.000000e+00 
  4.695271e+01   9.626992e+00   3.748762e+00   4.944891e-02   0.000000e+00 
  4.704271e+01   1.060241e+01   3.423850e+00   5.191118e-02   0.000000e+00 
  4.710971e+01   1.136015e+01   3.194469e+00   5.374420e-02   0.000000e+00 
  4.721971e+01   1.200324e+01   3.006426e+00   5.525626e-02   0.000000e+00 
  4.729471e+01   1.200123e+01   2.998003e+00   5.525682e-02   0.000000e+00 
  4.754171e+01   1.200123e+01   2.996842e+00   5.525866e-02   0.000000e+00 
  4.761671e+01   1.200324e+01   3.004560e+00   5.525922e-02   0.000000e+00 
  4.772671e+01   1.136015e+01   3.191426e+00   5.374870e-02   0.000000e+00 
  4.779371e+01   1.060241e+01   3.419953e+00   5.191655e-02   0.000000e+00 
  4.788371e+01   9.626992e+00   3.743643e+00   4.945545e-02   0.000000e+00 
  4.809671e+01   7.512380e+00   4.586048e+00   4.363085e-02   0.000000e+00 
  4.824671e+01   6.186779e+00   5.243695e+00   3.952901e-02   0.000000e+00 
  4.833451e+01   5.473579e+00   5.653334e+00   3.712807e-02   0.000000e+00 
  4.833451e+01   5.473579e+00   5.653334e+00   3.712807e-02   0.000000e+00 
  4.842671e+01   4.774489e+00   6.103131e+00   3.460681e-02   0.000000e+00 
  4.842671e+01   4.774489e+00   6.103131e+00   3.460681e-02   0.000000e+00 
  4.842671e+01   4.774489e+00   6.103131e+00   3.460681e-02   0.000000e+00 
  4.867371e+01   3.153331e+00   7.407220e+00   2.785246e-02   0.000000e+00 
  4.874871e+01   2.733621e+00   7.831764e+00   2.580155e-02   0.000000e+00 
  4.885871e+01   2.310437e+00   8.034456e+00   2.347545e-02   0.000000e+00 
  4.891671e+01   2.171231e+00   7.911725e+00   2.259734e-02   0.000000e+00 
  4.921971e+01   1.616528e+00   7.073612e+00   1.877435e-02   0.000000e+00 
  4.952271e+01   1.329091e+00   5.908335e+00   1.640904e-02   0.000000e+00 
  4.982571e+01   1.273601e+00   4.556244e+00   1.542929e-02   0.000000e+00 
  4.982571e+01   1.273601e+00   4.556244e+00   1.542929e-02   0.000000e+00 
  5.012871e+01   1.443239e+00   3.180191e+00   1.580523e-02   0.000000e+00 
  5.043171e+01   1.858851e+00   1.945914e+00   1.754832e-02   0.000000e+00 
  5.073471e+01   2.571504e+00   1.002072e+00   2.071171e-02   0.000000e+00 
  5.073471e+01   2.571504e+00   1.002072e+00   2.071171e-02   0.000000e+00 
  5.080421e+01   2.780861e+00   8.407596e-01   2.160683e-02   0.000000e+00 
  5.095421e+01   3.272944e+00   5.767432e-01   2.353875e-02   0.000000e+00 
  5.101571e+01   3.490593e+00   5.017368e-01   2.433083e-02   0.000000e+00 
  5.126571e+01   3.490593e+00   5.029629e-01   2.434138e-02   0.000000e+00 
  5.126571e+01   3.490593e+00   5.029629e-01   2.434138e-02   0.000000e+00 
  5.126571e+01   3.490593e+00   5.029629e-01   2.434138e-02   0.000000e+00 
  5.133321e+01   3.252205e+00   5.870630e-01   2.347759e-02   0.000000e+00 
  5.133321e+01   3.252205e+00   5.870630e-01   2.347759e-02   0.000000e+00 
  5.154671e+01   2.571504e+00   1.006687e+00   2.074546e-02   0.000000e+00 
  5.184971e+01   1.858851e+00   1.954852e+00   1.760773e-02   0.000000e+00 
  5.215271e+01   1.443240e+00   3.193575e+00   1.589212e-02   0.000000e+00 
  5.245571e+01   1.273601e+00   4.573659e+00   1.554630e-02   0.000000e+00 
  5.245571e+01   1.273601e+00   4.573659e+00   1.554630e-02   0.000000e+00 
  5.275871e+01   1.329091e+00   5.928881e+00   1.655974e-02   0.000000e+00 
  5.306171e+01   1.616528e+00   7.096013e+00   1.896333e-02   0.000000e+00 
  5.336471e+01   2.171231e+00   7.934481e+00   2.283036e-02   0.000000e+00 
  5.336471e+01   2.171231e+00   7.934481e+00   2.283036e-02   0.000000e+00 
  5.342271e+01   2.310437e+00   8.057127e+00   2.371754e-02   0.000000e+00 
  5.353271e+01   2.733621e+00   7.853043e+00   2.606765e-02   0.000000e+00 
  5.360771e+01   3.153331e+00   7.426782e+00   2.813973e-02   0.000000e+00 
  5.360771e+01   3.153331e+00   7.426782e+00   2.813973e-02   0.000000e+00 
  5.360771e+01   3.153331e+00   7.426782e+00   2.813973e-02   0.000000e+00 
  5.385471e+01   4.774490e+00   6.117460e+00   3.496378e-02   0.000000e+00 
  5.394691e+01   5.473579e+00   5.665877e+00   3.751106e-02   0.000000e+00 
  5.394691e+01   5.473579e+00   5.665877e+00   3.751106e-02   0.000000e+00 
  5.403471e+01   6.186780e+00   5.254621e+00   3.993677e-02   0.000000e+00 
  5.418471e+01   7.512381e+00   4.594403e+00   4.408094e-02   0.000000e+00 
  5.439771e+01   9.626992e+00   3.748761e+00   4.996564e-02   0.000000e+00 
  5.448771e+01   1.060241e+01   3.423849e+00   5.245214e-02   0.000000e+00 
  5.455471e+01   1.136015e+01   3.194468e+00   5.430320e-02   0.000000e+00 
  5.466471e+01   1.200324e+01   3.006425e+00   5.582931e-02   0.000000e+00 
  5.473971e+01   1.200123e+01   2.998002e+00   5.582875e-02   0.000000e+00 
  5.498671e+01   1.200123e+01   2.996842e+00   5.582691e-02   0.000000e+00 
  5.506171e+01   1.200324e+01   3.004560e+00   5.582635e-02   0.000000e+00 
  5.517171e+01   1.136015e+01   3.191427e+00   5.429870e-02   0.000000e+00 
  5.523871e+01   1.060241e+01   3.419954e+00   5.244677e-02   0.000000e+00 
  5.532871e+01   9.626992e+00   3.743644e+00   4.995910e-02   0.000000e+00 
  5.570171e+01   6.103213e+00   5.289432e+00   3.964910e-02   0.000000e+00 
  5.570171e+01   6.103213e+00   5.289432e+00   3.964910e-02   0.000000e+00 
  5.570171e+01   6.103213e+00   5.289432e+00   3.964910e-02   0.000000e+00 
  5.570171e+01   6.103213e+00   5.289432e+00   3.964910e-02   0.000000e+00 
  5.587171e+01   4.774490e+00   6.103134e+00   3.495017e-02   0.000000e+00 
  5.587171e+01   4.774490e+00   6.103134e+00   3.495017e-02   0.000000e+00 
  5.587171e+01   4.774490e+00   6.103134e+00   3.495017e-02   0.000000e+00 
  5.611871e+01   3.153332e+00   7.407224e+00   2.812290e-02   0.000000e+00 
  5.619371e+01   2.733621e+00   7.831768e+00   2.604984e-02   0.000000e+00 
  5.630371e+01   2.297814e+00   8.075748e+00   2.363246e-02   0.000000e+00 
  5.635071e+01   2.174386e+00   8.010972e+00   2.285728e-02   0.000000e+00 
  5.662171e+01   1.617889e+00   7.433737e+00   1.904406e-02   0.000000e+00 
  5.689271e+01   1.303156e+00   6.495943e+00   1.647659e-02   0.000000e+00 
  5.689271e+01   1.303156e+00   6.495943e+00   1.647659e-02   0.000000e+00 
  5.716371e+01   1.193962e+00   5.303520e+00   1.508152e-02   0.000000e+00 
  5.743471e+01   1.277738e+00   3.991163e+00   1.481900e-02   0.000000e+00 
  5.743471e+01   1.277738e+00   3.991163e+00   1.481900e-02   0.000000e+00 
  5.748171e+01   1.311165e+00   3.765511e+00   1.487082e-02   0.000000e+00 
  5.776171e+01   1.095102e+00   3.856238e+00   1.242935e-02   0.000000e+00 
  5.780671e+01   1.004693e+00   4.105778e+00   1.161993e-02   0.000000e+00 
  5.780671e+01   1.004693e+00   4.105778e+00   1.161993e-02   0.000000e+00 
  5.785099e+01   9.233107e-01   4.359930e+00   1.082353e-02   0.000000e+00 
  5.815399e+01   5.932546e-01   6.108764e+00   6.066699e-03   0.000000e+00 
  5.845699e+01   6.439536e-01   7.597253e+00   2.665673e-03   0.000000e+00 
  5.845699e+01   6.439536e-01   7.597253e+00   2.665673e-03   0.000000e+00 
  5.875999e+01   1.092426e+00   8.500275e+00   6.137075e-04   0.000000e+00 
  5.906299e+01   2.034330e+00   8.597870e+00  -1.032759e-04   0.000000e+00 
  5.906299e+01   2.034330e+00   8.597870e+00  -1.032759e-04   0.000000e+00 
